***********,***********,24,Fri Mar 22 09:27:32 2019
***********,***********,24,Fri Mar 22 09:32:24 2019
***********,***********,24,Fri Mar 22 09:35:52 2019
***********,***********,24,Fri Mar 22 09:38:25 2019
***********,***********,24,Fri Mar 22 09:41:14 2019
***********,***********,24,Fri Mar 22 09:52:50 2019
***********,***********,24,Fri Mar 22 09:56:56 2019
***********,***********,24,Fri Mar 22 09:57:00 2019
***********,***********,24,Fri Mar 22 09:57:04 2019
***********,***********,24,Fri Mar 22 09:57:08 2019
***********,***********,24,Fri Mar 22 09:57:12 2019
***********,***********,0,Fri Mar 22 09:57:16 2019
***********,***********,24,Fri Mar 22 09:57:21 2019
***********,***********,24,Fri Mar 22 09:57:25 2019
***********,***********,24,Fri Mar 22 09:57:32 2019
***********,***********,24,Fri Mar 22 09:57:36 2019
***********,***********,24,Fri Mar 22 09:57:38 2019
***********,***********,24,Fri Mar 22 09:57:43 2019
***********,***********,0,Fri Mar 22 10:17:42 2019
***********,***********,24,Fri Mar 22 10:17:46 2019
***********,***********,24,Fri Mar 22 10:17:51 2019
***********,***********,0,Fri Mar 22 10:18:10 2019
***********,***********,0,Fri Mar 22 10:18:20 2019
***********,***********,0,Fri Mar 22 10:18:25 2019
***********,***********,1,Fri Mar 22 10:18:54 2019
***********,***********,0,Fri Mar 22 10:18:57 2019
***********,***********,0,Fri Mar 22 10:19:09 2019
***********,***********,0,Fri Mar 22 10:19:11 2019
***********,***********,0,Fri Mar 22 10:19:13 2019
***********,***********,25,Fri Mar 22 10:19:49 2019
***********,***********,25,Fri Mar 22 10:19:53 2019
***********,***********,22,Fri Mar 22 10:19:57 2019
***********,***********,0,Fri Mar 22 10:20:02 2019
***********,***********,22,Fri Mar 22 10:20:13 2019
***********,***********,24,Fri Mar 22 10:20:24 2019
***********,***********,24,Fri Mar 22 10:20:27 2019
***********,***********,24,Fri Mar 22 10:20:31 2019
***********,***********,24,Fri Mar 22 10:20:34 2019
***********,***********,24,Fri Mar 22 10:20:38 2019
***********,***********,0,Fri Mar 22 10:20:41 2019
***********,***********,24,Fri Mar 22 10:20:44 2019
***********,***********,25,Fri Mar 22 10:40:42 2019
***********,***********,24,Fri Mar 22 10:41:57 2019
***********,***********,24,Fri Mar 22 10:42:12 2019
***********,***********,0,Fri Mar 22 10:43:23 2019
***********,***********,0,Fri Mar 22 10:43:54 2019
***********,***********,24,Fri Mar 22 10:44:00 2019
***********,***********,24,Fri Mar 22 10:44:06 2019
***********,***********,0,Fri Mar 22 10:46:08 2019
***********,***********,24,Fri Mar 22 10:46:16 2019
***********,***********,24,Fri Mar 22 10:46:26 2019
***********,***********,24,Fri Mar 22 10:46:36 2019
***********,***********,0,Fri Mar 22 10:47:45 2019
***********,***********,24,Fri Mar 22 10:47:45 2019
***********,***********,24,Fri Mar 22 10:47:57 2019
***********,***********,24,Fri Mar 22 10:48:04 2019
***********,***********,24,Tue Mar 26 16:06:53 2019
***********,***********,24,Tue Mar 26 16:07:02 2019
***********,***********,24,Tue Mar 26 16:07:09 2019
***********,***********,1,Tue Mar 26 16:07:47 2019
***********,***********,1,Tue Mar 26 16:08:13 2019
***********,***********,24,Tue Mar 26 16:08:20 2019
***********,***********,24,Tue Mar 26 16:08:27 2019
***********,***********,0,Tue Mar 26 16:09:10 2019
***********,***********,1,Tue Mar 26 16:09:14 2019
***********,***********,1,Tue Mar 26 16:09:18 2019
***********,***********,1,Tue Mar 26 16:09:21 2019
***********,***********,1,Tue Mar 26 16:09:24 2019
***********,***********,1,Tue Mar 26 16:09:29 2019
***********,***********,1,Tue Mar 26 16:09:33 2019
